Plugin,status,Plugin Name,Family,Severity,remark,IP Address,Exploit?,Repository,MAC Address,Plugin Output,Synopsis,Description,See Also,Risk Factor,STIG Severity,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,CVSS V3 Temporal Score,CVSS V2 Vector,CVSS V3 Vector,CPE,CVE,BID,Cross References,First Discovered,Last Observed,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Plugin Modification Date,Exploit Ease,Exploit Frameworks,Check Type,Version,Recast Risk Comment,Accept Risk Comment,Agent ID,Host ID
1010976,,5.6.1.1 Ensure password expiration is set,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.1 Ensure password expiration is set

Information: The PASS_MAX_DAYS parameter in /etc/login.defs allows an administrator to force passwords to expire once they reach a defined age. It is recommended that the PASS_MAX_DAYS parameter be set to less than or equal to 365 days. The window of opportunity for an attacker to leverage compromised credentials or successfully compromise credentials via an online brute force attack is limited by the age of the password. Therefore, reducing the maximum age of a password also reduces an attacker's window of opportunity.

Result: PASSED

Actual Value: Compliant file(s):
      /etc/login.defs - regex '^[\s]*PASS_MAX_DAYS[\s]' found - expect '^[\s]*PASS_MAX_DAYS[\s]+(60)[\s]*$' found in the following lines:
          25: PASS_MAX_DAYS	60

Policy Value: expect: ^[\s]*PASS_MAX_DAYS[\s]+(60)[\s]*$
file: /etc/login.defs
regex: ^[\s]*PASS_MAX_DAYS[\s]
system: Linux

Solution: Set the PASS_MAX_DAYS parameter to 365 in /etc/login.defs- PASS_MAX_DAYS 90 Modify user parameters for all users with a password set to match- # chage --maxdays 90 <user>

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|IA-5,CIP|007-6-R5,HIPAA|164.308(a)(5)(ii)(D),PCI-DSSv3.1|8.2.4,PCI-DSSv3.2|8.2.4,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.2,CSCv6|16,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #IA-5,CIP #007-6-R5,HIPAA #164.308(a)(5)(ii)(D),PCI-DSSv3.1 #8.2.4,PCI-DSSv3.2 #8.2.4,CN-L3 #7.1.2.7(e),CN-L3 #7.1.3.1(b),CSF #PR.AC-1,ISO/IEC-27001 #A.9.4.3,ITSG-33 #IA-5,SWIFT-CSCv1 #4.1,TBA-FIISB #26.2.2,CSCv6 #16,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010977,,5.6.1.2 Ensure minimum days between password changes is set,N/A,High,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.2 Ensure minimum days between password changes is set

Information: By restricting the frequency of password changes, an administrator can prevent users from repeatedly changing their password in an attempt to circumvent password reuse controls.

Result: FAILED

Actual Value: Non-compliant file(s):
      /etc/login.defs - regex '^[\s\t]*PASS_MIN_DAYS\s+' found - expect 'PASS_MIN_DAYS\s+(14)\s*$' not found in the following lines:
          26: PASS_MIN_DAYS	7

Policy Value: expect: PASS_MIN_DAYS\s+(14)\s*$
file: /etc/login.defs
regex: ^[\s\t]*PASS_MIN_DAYS\s+
system: Linux

Solution: Set the PASS_MIN_DAYS parameter to 7 in /etc/login.defs: PASS_MIN_DAYS 7 Modify user parameters for all users with a password set to match: # chage --mindays 7 <user>

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|IA-5,CIP|007-6-R5,HIPAA|164.308(a)(5)(ii)(D),PCI-DSSv3.1|8.2.4,PCI-DSSv3.2|8.2.4,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.2,CSCv6|16,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #IA-5,CIP #007-6-R5,HIPAA #164.308(a)(5)(ii)(D),PCI-DSSv3.1 #8.2.4,PCI-DSSv3.2 #8.2.4,CN-L3 #7.1.2.7(e),CN-L3 #7.1.3.1(b),CSF #PR.AC-1,ISO/IEC-27001 #A.9.4.3,ITSG-33 #IA-5,SWIFT-CSCv1 #4.1,TBA-FIISB #26.2.2,CSCv6 #16,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010978,,5.6.1.3 Ensure password expiration warning days is set,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.3 Ensure password expiration warning days is set

Information: Providing an advance warning that a password will be expiring gives users time to think of a secure password. Users caught unaware may choose a simple password or write it down where it may be discovered.

Result: PASSED

Actual Value: Compliant file(s):
      /etc/login.defs - regex '^[\s]*PASS_WARN_AGE\s+' found - expect '^[\s]*PASS_WARN_AGE\s+(7)\s*$' found in the following lines:
          28: PASS_WARN_AGE	7

Policy Value: expect: ^[\s]*PASS_WARN_AGE\s+(7)\s*$
file: /etc/login.defs
regex: ^[\s]*PASS_WARN_AGE\s+
system: Linux

Solution: Set the PASS_WARN_AGE parameter to 7 in /etc/login.defs: PASS_WARN_AGE 7 Modify user parameters for all users with a password set to match: # chage --warndays 7 <user>

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|IA-5,CIP|007-6-R5,HIPAA|164.308(a)(5)(ii)(D),PCI-DSSv3.1|8.2.4,PCI-DSSv3.2|8.2.4,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.2,CSCv6|16,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #IA-5,CIP #007-6-R5,HIPAA #164.308(a)(5)(ii)(D),PCI-DSSv3.1 #8.2.4,PCI-DSSv3.2 #8.2.4,CN-L3 #7.1.2.7(e),CN-L3 #7.1.3.1(b),CSF #PR.AC-1,ISO/IEC-27001 #A.9.4.3,ITSG-33 #IA-5,SWIFT-CSCv1 #4.1,TBA-FIISB #26.2.2,CSCv6 #16,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010979,,5.6.1.4 Ensure inactive password lock is set,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.4 Ensure inactive password lock is set

Information: Inactive accounts pose a threat to system security since the users are not logging in to notice failed login attempts or other anomalies.

Result: PASSED

Actual Value: Compliant file(s):
      /etc/default/useradd - regex '^[\s]*INACTIVE[\s]*=[\s]*' found - expect '^[\s]*INACTIVE[\s]*=[\s]*(30)[\s]*$' found in the following lines:
          4: INACTIVE=30

Policy Value: expect: ^[\s]*INACTIVE[\s]*=[\s]*(30)[\s]*$
file: /etc/default/useradd
regex: ^[\s]*INACTIVE[\s]*=[\s]*
system: Linux

Solution: Run the following command to set the default password inactivity period to 30 days: # useradd -D -f 30

      Modify user parameters for all users with a password set to match: # chage --inactive 30 <user>

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|AC-2,CIP|004-6-R5,PCI-DSSv3.1|8.1.4,PCI-DSSv3.2|8.1.4,CN-L3|7.1.3.2(e),CSF|PR.AC-1,CSF|PR.AC-4,ISO/IEC-27001|A.9.2.6,ITSG-33|AC-2,CSCv6|16.1,CSCv6|16.6,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #AC-2,CIP #004-6-R5,PCI-DSSv3.1 #8.1.4,PCI-DSSv3.2 #8.1.4,CN-L3 #7.1.3.2(e),CSF #PR.AC-1,CSF #PR.AC-4,ISO/IEC-27001 #A.9.2.6,ITSG-33 #AC-2,CSCv6 #16.1,CSCv6 #16.6,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010980,,5.6.1.6 Ensure system accounts are secured - login shell,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.6 Ensure system accounts are secured - login shell

Information: There are a number of accounts provided with most distributions that are used to manage applications and are not intended to provide an interactive shell.

Rationale:

It is important to make sure that accounts that are not being used by regular users are prevented from being used to provide an interactive shell. By default, most distributions set the password field for these accounts to an invalid string, but it is also recommended that the shell field in the password file be set to the nologin shell. This prevents the account from potentially being used to run any commands.

Result: PASSED

Actual Value: The command '/usr/bin/awk -F: '($1!=""""root"""" && $1!=""""sync"""" && $1!=""""shutdown"""" && $1!=""""halt"""" && $1!~/^\+/ && $3<'""""$(/usr/bin/awk '/^[\s]*UID_MIN/{print $2}' /etc/login.defs)""""' && $7!=""""'""""$(which nologin)""""'"""" && $7!=""""/bin/false"""") {print}' /etc/passwd | /usr/bin/awk '{print} END {if (NR == 0) print """"pass"""" ; else print """"fail""""}'' returned : 

pass

Policy Value: cmd: /usr/bin/awk -F: '($1!=""""root"""" && $1!=""""sync"""" && $1!=""""shutdown"""" && $1!=""""halt"""" && $1!~/^\+/ && $3<'""""$(/usr/bin/awk '/^[\s]*UID_MIN/{print $2}' /etc/login.defs)""""' && $7!=""""'""""$(which nologin)""""'"""" && $7!=""""/bin/false"""") {print}' /etc/passwd | /usr/bin/awk '{print} END {if (NR == 0) print """"pass"""" ; else print """"fail""""}'
expect: ^pass$
system: Linux

Solution: Run the commands appropriate for your distribution:
Set the shell for any accounts returned by the audit to nologin:

# usermod -s $(which nologin) <user>

Lock any non root accounts returned by the audit:

# usermod -L <user>

The following command will set all system accounts to a non login shell:

awk -F: '($1!~/^(root|halt|sync|shutdown|nfsnobody)$/ && $3<''$(awk '/^s*UID_MIN/{print $2}' /etc/login.defs)'' && $7!~/^(/usr)?/sbin/nologin(/)?$/ && $7!~/(/usr)?/bin/false(/)?$/) { print $1 }' /etc/passwd | while read user do usermod -s $(which nologin) $user done

The following command will automatically lock not root system accounts:

awk -F: '($1!='root' && $1!~/^+/ && $3<''$(awk '/^s*UID_MIN/{print $2}' /etc/login.defs)'') {print $1}' /etc/passwd | xargs -I '{}' passwd -S '{}' | awk '($2!='L' && $2!='LK') {print $1}' | while read user do usermod -L $user done

Additional Information:

The root, sync, shutdown, and halt users are exempted from requiring a non-login shell.

See Also: https://workbench.cisecurity.org/files/3811

Reference Information: 800-171|3.1.1,800-171|3.1.4,800-171|3.1.5,800-171|3.8.1,800-171|3.8.2,800-171|3.8.3,800-53|AC-3,800-53|AC-5,800-53|AC-6,800-53|MP-2,800-53r5|AC-3,800-53r5|AC-5,800-53r5|AC-6,800-53r5|MP-2,CN-L3|7.1.3.2(b),CN-L3|7.1.3.2(g),CN-L3|8.1.4.2(d),CN-L3|8.1.4.2(f),CN-L3|8.1.4.11(b),CN-L3|8.1.10.2(c),CN-L3|8.1.10.6(a),CN-L3|8.5.3.1,CN-L3|8.5.4.1(a),CSCv7|14.6,CSCv8|3.3,CSF|PR.AC-4,CSF|PR.DS-5,CSF|PR.PT-2,CSF|PR.PT-3,GDPR|32.1.b,HIPAA|164.306(a)(1),HIPAA|164.312(a)(1),ISO/IEC-27001|A.6.1.2,ISO/IEC-27001|A.9.4.1,ISO/IEC-27001|A.9.4.5,ITSG-33|AC-3,ITSG-33|AC-5,ITSG-33|AC-6,ITSG-33|MP-2,ITSG-33|MP-2a.,LEVEL|1A,NESA|T1.3.2,NESA|T1.3.3,NESA|T1.4.1,NESA|T4.2.1,NESA|T5.1.1,NESA|T5.2.2,NESA|T5.4.1,NESA|T5.4.4,NESA|T5.4.5,NESA|T5.5.4,NESA|T5.6.1,NESA|T7.5.2,NESA|T7.5.3,NIAv2|AM1,NIAv2|AM3,NIAv2|AM23f,NIAv2|SS13c,NIAv2|SS15c,NIAv2|SS29,PCI-DSSv3.2.1|7.1.2,PCI-DSSv4.0|7.2.1,PCI-DSSv4.0|7.2.2,QCSC-v1|3.2,QCSC-v1|5.2.2,QCSC-v1|6.2,QCSC-v1|13.2,SWIFT-CSCv1|5.1,TBA-FIISB|31.1,TBA-FIISB|31.4.2,TBA-FIISB|31.4.3",,,https://workbench.cisecurity.org/files/3811,,,,,,,,,,,,"auditFile #unix,800-171 #3.1.1,800-171 #3.1.4,800-171 #3.1.5,800-171 #3.8.1,800-171 #3.8.2,800-171 #3.8.3,800-53 #AC-3,800-53 #AC-5,800-53 #AC-6,800-53 #MP-2,800-53r5 #AC-3,800-53r5 #AC-5,800-53r5 #AC-6,800-53r5 #MP-2,CN-L3 #7.1.3.2(b),CN-L3 #7.1.3.2(g),CN-L3 #8.1.4.2(d),CN-L3 #8.1.4.2(f),CN-L3 #8.1.4.11(b),CN-L3 #8.1.10.2(c),CN-L3 #8.1.10.6(a),CN-L3 #8.5.3.1,CN-L3 #8.5.4.1(a),CSCv7 #14.6,CSCv8 #3.3,CSF #PR.AC-4,CSF #PR.DS-5,CSF #PR.PT-2,CSF #PR.PT-3,GDPR #32.1.b,HIPAA #164.306(a)(1),HIPAA #164.312(a)(1),ISO/IEC-27001 #A.6.1.2,ISO/IEC-27001 #A.9.4.1,ISO/IEC-27001 #A.9.4.5,ITSG-33 #AC-3,ITSG-33 #AC-5,ITSG-33 #AC-6,ITSG-33 #MP-2,ITSG-33 #MP-2a.,LEVEL #1A,NESA #T1.3.2,NESA #T1.3.3,NESA #T1.4.1,NESA #T4.2.1,NESA #T5.1.1,NESA #T5.2.2,NESA #T5.4.1,NESA #T5.4.4,NESA #T5.4.5,NESA #T5.5.4,NESA #T5.6.1,NESA #T7.5.2,NESA #T7.5.3,NIAv2 #AM1,NIAv2 #AM3,NIAv2 #AM23f,NIAv2 #SS13c,NIAv2 #SS15c,NIAv2 #SS29,PCI-DSSv3.2.1 #7.1.2,PCI-DSSv4.0 #7.2.1,PCI-DSSv4.0 #7.2.2,QCSC-v1 #3.2,QCSC-v1 #5.2.2,QCSC-v1 #6.2,QCSC-v1 #13.2,SWIFT-CSCv1 #5.1,TBA-FIISB #31.1,TBA-FIISB #31.4.2,TBA-FIISB #31.4.3","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010981,,5.6.1.6 Ensure system accounts are secured - lock system accounts,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.6 Ensure system accounts are secured - lock system accounts

Information: There are a number of accounts provided with most distributions that are used to manage applications and are not intended to provide an interactive shell.

Rationale:

It is important to make sure that accounts that are not being used by regular users are prevented from being used to provide an interactive shell. By default, most distributions set the password field for these accounts to an invalid string, but it is also recommended that the shell field in the password file be set to the nologin shell. This prevents the account from potentially being used to run any commands.

Result: PASSED

Actual Value: The command '/usr/bin/awk -F: '($1!=""""root"""" && $1!~/^\+/ && $3<'""""$(awk '/^[\s]*UID_MIN/{print $2}' /etc/login.defs)""""') {print $1}' /etc/passwd | /usr/bin/xargs -I '{}' /usr/bin/passwd -S '{}' | /usr/bin/awk '($2!=""""L"""" && $2!=""""LK"""") {print $1}' | /usr/bin/awk '{print} END {if (NR == 0) print """"pass"""" ; else print """"fail""""}'' returned : 

pass

Policy Value: cmd: /usr/bin/awk -F: '($1!=""""root"""" && $1!~/^\+/ && $3<'""""$(awk '/^[\s]*UID_MIN/{print $2}' /etc/login.defs)""""') {print $1}' /etc/passwd | /usr/bin/xargs -I '{}' /usr/bin/passwd -S '{}' | /usr/bin/awk '($2!=""""L"""" && $2!=""""LK"""") {print $1}' | /usr/bin/awk '{print} END {if (NR == 0) print """"pass"""" ; else print """"fail""""}'
expect: ^pass$
system: Linux

Solution: Run the commands appropriate for your distribution:
Set the shell for any accounts returned by the audit to nologin:

# usermod -s $(which nologin) <user>

Lock any non root accounts returned by the audit:

# usermod -L <user>

The following command will set all system accounts to a non login shell:

awk -F: '($1!~/^(root|halt|sync|shutdown|nfsnobody)$/ && $3<''$(awk '/^s*UID_MIN/{print $2}' /etc/login.defs)'' && $7!~/^(/usr)?/sbin/nologin(/)?$/ && $7!~/(/usr)?/bin/false(/)?$/) { print $1 }' /etc/passwd | while read user do usermod -s $(which nologin) $user done

The following command will automatically lock not root system accounts:

awk -F: '($1!='root' && $1!~/^+/ && $3<''$(awk '/^s*UID_MIN/{print $2}' /etc/login.defs)'') {print $1}' /etc/passwd | xargs -I '{}' passwd -S '{}' | awk '($2!='L' && $2!='LK') {print $1}' | while read user do usermod -L $user done

Additional Information:

The root, sync, shutdown, and halt users are exempted from requiring a non-login shell.

See Also: https://workbench.cisecurity.org/files/3811

Reference Information: 800-171|3.1.1,800-171|3.1.4,800-171|3.1.5,800-171|3.8.1,800-171|3.8.2,800-171|3.8.3,800-53|AC-3,800-53|AC-5,800-53|AC-6,800-53|MP-2,800-53r5|AC-3,800-53r5|AC-5,800-53r5|AC-6,800-53r5|MP-2,CN-L3|7.1.3.2(b),CN-L3|7.1.3.2(g),CN-L3|8.1.4.2(d),CN-L3|8.1.4.2(f),CN-L3|8.1.4.11(b),CN-L3|8.1.10.2(c),CN-L3|8.1.10.6(a),CN-L3|8.5.3.1,CN-L3|8.5.4.1(a),CSCv7|14.6,CSCv8|3.3,CSF|PR.AC-4,CSF|PR.DS-5,CSF|PR.PT-2,CSF|PR.PT-3,GDPR|32.1.b,HIPAA|164.306(a)(1),HIPAA|164.312(a)(1),ISO/IEC-27001|A.6.1.2,ISO/IEC-27001|A.9.4.1,ISO/IEC-27001|A.9.4.5,ITSG-33|AC-3,ITSG-33|AC-5,ITSG-33|AC-6,ITSG-33|MP-2,ITSG-33|MP-2a.,LEVEL|1A,NESA|T1.3.2,NESA|T1.3.3,NESA|T1.4.1,NESA|T4.2.1,NESA|T5.1.1,NESA|T5.2.2,NESA|T5.4.1,NESA|T5.4.4,NESA|T5.4.5,NESA|T5.5.4,NESA|T5.6.1,NESA|T7.5.2,NESA|T7.5.3,NIAv2|AM1,NIAv2|AM3,NIAv2|AM23f,NIAv2|SS13c,NIAv2|SS15c,NIAv2|SS29,PCI-DSSv3.2.1|7.1.2,PCI-DSSv4.0|7.2.1,PCI-DSSv4.0|7.2.2,QCSC-v1|3.2,QCSC-v1|5.2.2,QCSC-v1|6.2,QCSC-v1|13.2,SWIFT-CSCv1|5.1,TBA-FIISB|31.1,TBA-FIISB|31.4.2,TBA-FIISB|31.4.3",,,https://workbench.cisecurity.org/files/3811,,,,,,,,,,,,"auditFile #unix,800-171 #3.1.1,800-171 #3.1.4,800-171 #3.1.5,800-171 #3.8.1,800-171 #3.8.2,800-171 #3.8.3,800-53 #AC-3,800-53 #AC-5,800-53 #AC-6,800-53 #MP-2,800-53r5 #AC-3,800-53r5 #AC-5,800-53r5 #AC-6,800-53r5 #MP-2,CN-L3 #7.1.3.2(b),CN-L3 #7.1.3.2(g),CN-L3 #8.1.4.2(d),CN-L3 #8.1.4.2(f),CN-L3 #8.1.4.11(b),CN-L3 #8.1.10.2(c),CN-L3 #8.1.10.6(a),CN-L3 #8.5.3.1,CN-L3 #8.5.4.1(a),CSCv7 #14.6,CSCv8 #3.3,CSF #PR.AC-4,CSF #PR.DS-5,CSF #PR.PT-2,CSF #PR.PT-3,GDPR #32.1.b,HIPAA #164.306(a)(1),HIPAA #164.312(a)(1),ISO/IEC-27001 #A.6.1.2,ISO/IEC-27001 #A.9.4.1,ISO/IEC-27001 #A.9.4.5,ITSG-33 #AC-3,ITSG-33 #AC-5,ITSG-33 #AC-6,ITSG-33 #MP-2,ITSG-33 #MP-2a.,LEVEL #1A,NESA #T1.3.2,NESA #T1.3.3,NESA #T1.4.1,NESA #T4.2.1,NESA #T5.1.1,NESA #T5.2.2,NESA #T5.4.1,NESA #T5.4.4,NESA #T5.4.5,NESA #T5.5.4,NESA #T5.6.1,NESA #T7.5.2,NESA #T7.5.3,NIAv2 #AM1,NIAv2 #AM3,NIAv2 #AM23f,NIAv2 #SS13c,NIAv2 #SS15c,NIAv2 #SS29,PCI-DSSv3.2.1 #7.1.2,PCI-DSSv4.0 #7.2.1,PCI-DSSv4.0 #7.2.2,QCSC-v1 #3.2,QCSC-v1 #5.2.2,QCSC-v1 #6.2,QCSC-v1 #13.2,SWIFT-CSCv1 #5.1,TBA-FIISB #31.1,TBA-FIISB #31.4.2,TBA-FIISB #31.4.3","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010982,failed,5.6.1.7 Ensure default user shell timeout is 900 seconds or less - /etc/bashrc,N/A,High,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.7 Ensure default user shell timeout is 900 seconds or less - /etc/bashrc

Information: The default TMOUT determines the shell timeout for users. The TMOUT value is measured in seconds.

Rationale:

Having no timeout value associated with a shell could allow an unauthorized user access to another user's shell session (e.g. user walks away from their computer and doesn't lock the screen). Setting a timeout value at least reduces the risk of this happening.

Result: FAILED

Actual Value: The file """"/etc/bashrc"""" does not contain """"^[\s]*TMOUT[\s]*""""

Policy Value: expect: ^[\s]*TMOUT[\s]*=[\s]*(900)[\s]*$
file: /etc/bashrc
regex: ^[\s]*TMOUT[\s]*
system: Linux

Solution: Edit the /etc/bashrc and /etc/profile files (and the appropriate files for any other shell supported on your system) and add or edit any umask parameters as follows:

TMOUT=600

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|AC-12,800-171|3.1.11,CN-L3|7.1.2.2(d),CN-L3|7.1.3.7(b),ITSG-33|AC-12,CSCv6|16.4,LEVEL|2S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #AC-12,800-171 #3.1.11,CN-L3 #7.1.2.2(d),CN-L3 #7.1.3.7(b),ITSG-33 #AC-12,CSCv6 #16.4,LEVEL #2S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010983,failed,5.6.1.7 Ensure default user shell timeout is 900 seconds or less - /etc/profile,N/A,High,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.7 Ensure default user shell timeout is 900 seconds or less - /etc/profile

Information: The default TMOUT determines the shell timeout for users. The TMOUT value is measured in seconds.

Rationale:

Having no timeout value associated with a shell could allow an unauthorized user access to another user's shell session (e.g. user walks away from their computer and doesn't lock the screen). Setting a timeout value at least reduces the risk of this happening.

Result: FAILED

Actual Value: The file """"/etc/profile"""" does not contain """"^[\s]*TMOUT[\s]*""""

Policy Value: expect: ^[\s]*TMOUT[\s]*=[\s]*(900)[\s]*$
file: /etc/profile
regex: ^[\s]*TMOUT[\s]*
system: Linux

Solution: Edit the /etc/bashrc and /etc/profile files (and the appropriate files for any other shell supported on your system) and add or edit any umask parameters as follows:

TMOUT=600

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|AC-12,800-171|3.1.11,CN-L3|7.1.2.2(d),CN-L3|7.1.3.7(b),ITSG-33|AC-12,CSCv6|16.4,LEVEL|2S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #AC-12,800-171 #3.1.11,CN-L3 #7.1.2.2(d),CN-L3 #7.1.3.7(b),ITSG-33 #AC-12,CSCv6 #16.4,LEVEL #2S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010984,,5.6.1.8 Ensure default group for the root account is GID 0,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.8 Ensure default group for the root account is GID 0

Information: Using GID 0 for the root account helps prevent root -owned files from accidentally becoming accessible to non-privileged users.

Result: PASSED

Actual Value: Compliant file(s):
      /etc/passwd - regex '^root:' found - expect '^root:x:0:0:' found in the following lines:
          1: root:x:0:0:root:/root:/bin/bash

Policy Value: expect: ^root:x:0:0:
file: /etc/passwd
regex: ^root:
system: Linux

Solution: Run the following command to set the root user default group to GID 0: # usermod -g 0 root

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|AC-2,800-171|3.1.1,CN-L3|7.1.3.2(d),CSF|DE.CM-1,CSF|DE.CM-3,CSF|PR.AC-1,CSF|PR.AC-4,ITSG-33|AC-2,CSCv6|5,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #AC-2,800-171 #3.1.1,CN-L3 #7.1.3.2(d),CSF #DE.CM-1,CSF #DE.CM-3,CSF #PR.AC-1,CSF #PR.AC-4,ITSG-33 #AC-2,CSCv6 #5,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1010985,failed,5.6.1.9 Ensure default user umask is set - /etc/bashrc,N/A,High,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.6.1.9 Ensure default user umask is set - /etc/bashrc

Information: Setting a very secure default value for umask ensures that users make a conscious choice about their file permissions. A default umask setting of 077 causes files and directories created by users to not be readable by any other user on the system. A umask of 027 would make files and directories readable by users in the same Unix group, while a umask of 022 would make files readable by every user on the system.

Result: FAILED

Actual Value: Non-compliant file(s):
      /etc/bashrc - regex '^[\s]*umask[\s]' found - expect '^[\s]*umask[\s]+\b(077)\b[\s]*$' found in the following lines:
          93: umask 077
      /etc/bashrc - regex '^[\s]*umask[\s]' found - expect '^[\s]*umask[\s]+\b(077)\b[\s]*$' not found in the following lines:
          71:        umask 002
          73:        umask 022

Policy Value: expect: ^[\s]*umask[\s]+\b(077)\b[\s]*$
file: /etc/bashrc
regex: ^[\s]*umask[\s]
system: Linux

Solution: Edit the /etc/bashrc and /etc/profile files (and the appropriate files for any other shell supported on your system) and add or edit any umask parameters as follows: umask 027

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|AC-3,800-171|3.1.1,CSF|PR.AC-4,CSF|PR.PT-3,ITSG-33|AC-3,CSCv6|13,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #AC-3,800-171 #3.1.1,CSF #PR.AC-4,CSF #PR.PT-3,ITSG-33 #AC-3,CSCv6 #13,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
